"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xae34e55f88d56eb7b692dc20068febaf2383ac9a","0xae34e55f88d56eb7b692dc20068febaf2383ac9a","Ethereum","ethereum","","","10.667878944276955","","6","","1",""
"0xdfb7fb57fa7598f2da0de1caa4905753367b07a2","0xdfb7fb57fa7598f2da0de1caa4905753367b07a2","Ethereum","ethereum","","","10.665402229265123","","9","","1",""
"0xf7f25c33750224efdc64ecc34a8e462ff33db76e","0xf7f25c33750224efdc64ecc34a8e462ff33db76e","Ethereum","ethereum","","","10.661906363234063","352.12786802401024","9","50.000000","4","-20.000000"
"0x0b341b8ded2598bd9fa3d6df3d8a29b542ebc6a8","0x0b341b8ded2598bd9fa3d6df3d8a29b542ebc6a8","Ethereum","ethereum","","","10.659208835981897","","5","","5",""
"0x63fe1742192f07d67739cc0f091645a2a50804e1","0x63fe1742192f07d67739cc0f091645a2a50804e1","Ethereum","ethereum","","","10.658143021679727","1141.8323298996165","3","200.000000","1","0.000000"
"0xe699aebca298defc5902a7e30f915a64eee56dbe","0xe699aebca298defc5902a7e30f915a64eee56dbe","Ethereum","ethereum","","","10.657241013112447","","10","","1",""
"0x3ef89f64e9ab66087cd68fbc43c9a1df292cfec0","0x3ef89f64e9ab66087cd68fbc43c9a1df292cfec0","Ethereum","ethereum","","","10.657241013112445","","6","","1",""
"0x055130d19b98a8f46c5858d85f6e7de7f040f686","0x055130d19b98a8f46c5858d85f6e7de7f040f686","Ethereum","ethereum","","","10.657241013112445","","3","","1",""
"0xea9d81adafb463e868d259f8575748a793070d9e","0xea9d81adafb463e868d259f8575748a793070d9e","Ethereum","ethereum","","","10.65609037735242","2182.3403791870405","11","450.000000","11","450.000000"
"0x8b96425547cfbeec35bee2daacc6fdca43dd1dd9","0x8b96425547cfbeec35bee2daacc6fdca43dd1dd9","Ethereum","ethereum","","","10.652926400803386","","7","","1",""
"0x1eec3791317c759d4d2a1dbe0c524874bcfa58da","0x1eec3791317c759d4d2a1dbe0c524874bcfa58da","BNB Chain","bsc","","","10.648876467611343","","5","","2",""
"0xf2c118ef37c025af68e14e54e8582bba8d6c5bcf","0xf2c118ef37c025af68e14e54e8582bba8d6c5bcf","Ethereum","ethereum","","","10.6469324113807","","6","","2",""
"0x1b152ba640cf387c58c4a85c80a3ab96095726f5","0x1b152ba640cf387c58c4a85c80a3ab96095726f5","Ethereum","ethereum","","","10.644287904293241","3000.545006157075","9","800.000000","9","800.000000"
"0xd7ed567c134c7e7407d2dd2e66d6b7b1045ea534","0xd7ed567c134c7e7407d2dd2e66d6b7b1045ea534","Ethereum","ethereum","","","10.632350254218444","","8","","1",""
"0x9fc2a5be5a6e0ea8d51f98940e789ed42c6a54f0","0x9fc2a5be5a6e0ea8d51f98940e789ed42c6a54f0","Ethereum","ethereum","","","10.631583976513529","","4","","2",""
"0x7cc519e4b1eab08e692544a8df58f612182e0ce7","0x7cc519e4b1eab08e692544a8df58f612182e0ce7","Ethereum","ethereum","","","10.629936176590405","","9","","5",""
"0xa8ae2def6182b88457cfc8b8f79b34c8f62e2c08","0xa8ae2def6182b88457cfc8b8f79b34c8f62e2c08","Ethereum","ethereum","","","10.625054819409588","","19","","19",""
"0x1524fec178a88ce54f0dce547099fd1c5912b6e6","0x1524fec178a88ce54f0dce547099fd1c5912b6e6","Ethereum","ethereum","","","10.61631584103107","384.26478111689676","14","75.000000","3","200.000000"
"0xde234f4e86c24774832c83714e906126be80091c","0xde234f4e86c24774832c83714e906126be80091c","Ethereum","ethereum","","","10.613238271317723","1079.6345238072822","3","200.000000","3","200.000000"
"0x1cfaa954fc4a7fa76646a7c58cea5f38a2bc9f7b","0x1cfaa954fc4a7fa76646a7c58cea5f38a2bc9f7b","Ethereum","ethereum","","","10.612157766303683","","5","","4",""
"0x17be3ae28bebc15cb89db78ed530c3ff86ff1382","0x17be3ae28bebc15cb89db78ed530c3ff86ff1382","Ethereum","ethereum","","","10.61127412279983","","17","","10",""
"0xd11d7d2cb0aff72a61df37fd016ee1bd9f180633","0xd11d7d2cb0aff72a61df37fd016ee1bd9f180633","Ethereum","ethereum","","","10.611228862308694","151.33447850882408","15","15.384615","5","66.666667"
"0x47a767a24b0eb60fff0e30b77ef2d938131661ae","0x47a767a24b0eb60fff0e30b77ef2d938131661ae","Ethereum","ethereum","","","10.607103180808693","192.9780118580916","22","175.000000","1","0.000000"
"0x7dec76e978ce70c787d9fbe17179170f89b1444f","0x7dec76e978ce70c787d9fbe17179170f89b1444f","Ethereum","ethereum","","","10.601637139829066","2418.816179538276","5","400.000000","3","200.000000"
"0xfd786000becfe33c5915ae612ad6b1d727ca2467","0xfd786000becfe33c5915ae612ad6b1d727ca2467","Ethereum","ethereum","","","10.600482836190164","","10","","10",""
"0xfb761884155e5e2c5129c52b5feea4bb4e4c7a87","0xfb761884155e5e2c5129c52b5feea4bb4e4c7a87","Ethereum","ethereum","","","10.598705832839993","","8","","6",""
"0xfb89a9cafa6edbb75afef66ef90f282c6259f449","0xfb89a9cafa6edbb75afef66ef90f282c6259f449","Ethereum","ethereum","","","10.595060247908611","705.1277820607261","12","200.000000","4","0.000000"
"0x245ba0c556212865c3eec817394d724e315d32b7","0x245ba0c556212865c3eec817394d724e315d32b7","Ethereum","ethereum","","","10.589644132026079","","10","","6",""
"0x0131c9d1f335864141c10d09e8c10957822c72ea","0x0131c9d1f335864141c10d09e8c10957822c72ea","Ethereum","ethereum","","","10.582231704809553","","7","","2",""
"0x281cf7dd33a5888e0e35d5fb0d0ab497ab8e4d0f","0x281cf7dd33a5888e0e35d5fb0d0ab497ab8e4d0f","Ethereum","ethereum","","","10.58119006909689","3625.036580583323","10","900.000000","10","900.000000"
"0x71a548c09c6d09df38811c6df025d281e878258b","0x71a548c09c6d09df38811c6df025d281e878258b","Ethereum","ethereum","","","10.57792299452109","","7","","6",""
"0x339ada8e6ae95dc4e03e5eceb3fe5b983e37a271","0x339ada8e6ae95dc4e03e5eceb3fe5b983e37a271","Ethereum","ethereum","","","10.576837495831825","2408.363468273776","15","1400.000000","13","1200.000000"
"0x09a5a81588320ad3b91d15f7b503e72bf3349d63","0x09a5a81588320ad3b91d15f7b503e72bf3349d63","Ethereum","ethereum","","","10.576599532973272","246.50455082329933","11","57.142857","6","100.000000"
"0x694786c178d7dfef8e474a986e634f81febeb273","0x694786c178d7dfef8e474a986e634f81febeb273","Ethereum","ethereum","","","10.565510286430612","2340.234812465644","7","600.000000","1","0.000000"
"0x2e1797f6c1231b755bfae8a08c7df7577874957a","0x2e1797f6c1231b755bfae8a08c7df7577874957a","Ethereum","ethereum","","","10.564483514165566","","4","","2",""
"0x260a844f46aa118369e2e08384523cbd2a3af69a","0x260a844f46aa118369e2e08384523cbd2a3af69a","Ethereum","ethereum","","","10.561985907877503","","6","","1",""
"0x31e7b932c655628fda6f22f063d550d990dba726","0x31e7b932c655628fda6f22f063d550d990dba726","Ethereum","ethereum","","","10.561630769939335","3819.48136409193","10","900.000000","5","400.000000"
"0x097cd7291986c5a2898dfa67b6560583f8926eac","0x097cd7291986c5a2898dfa67b6560583f8926eac","Ethereum","ethereum","","","10.555069305157774","1467.4607511848437","2","100.000000","2","100.000000"
"0x0166b9ab45a575ee5d5e33101f575718dd5b6af4","0x0166b9ab45a575ee5d5e33101f575718dd5b6af4","Ethereum","ethereum","","","10.55451472930395","737.9943775292772","12","200.000000","1","0.000000"
"0x66e6584b497931281440c1f6cea3549c26946736","0x66e6584b497931281440c1f6cea3549c26946736","Ethereum","ethereum","","","10.552081006811395","2863.6780651334384","8","700.000000","8","700.000000"
"0x87a9cffe69fdd037f253415e2d3fca1d0a4e00f5","0x87a9cffe69fdd037f253415e2d3fca1d0a4e00f5","Ethereum","ethereum","","","10.547367505716664","2406.8381838978703","6","500.000000","1","0.000000"
"0xf87fca492cf33dddfb45a36f32736d6f2b411499","0xf87fca492cf33dddfb45a36f32736d6f2b411499","Ethereum","ethereum","","","10.540697268835054","","7","","7",""
"0x9ed06aa091a962bfb144979b4d9c214cd7e1e2af","0x9ed06aa091a962bfb144979b4d9c214cd7e1e2af","Ethereum","ethereum","","","10.537298294311345","1111.5816079484468","14","250.000000","1","0.000000"
"0x049e1a22217b77345be5c53dc8330d6ed7afb032","0x049e1a22217b77345be5c53dc8330d6ed7afb032","Ethereum","ethereum","","","10.536809203175467","1322.856222368273","11","450.000000","1","0.000000"
"0x8ab463e92f9e77f59bbb8a3608cb056e5171f738","0x8ab463e92f9e77f59bbb8a3608cb056e5171f738","Ethereum","ethereum","","","10.531914013150207","","7","","6",""
"0xee845948e6806d12e966137caa07d49bbe632fe3","0xee845948e6806d12e966137caa07d49bbe632fe3","Ethereum","ethereum","","","10.525948380867447","","8","","3",""
"0xef33eb8fc1a08c6c05fdb43e8d7fc4fea5815f83","0xef33eb8fc1a08c6c05fdb43e8d7fc4fea5815f83","Ethereum","ethereum","","","10.522772794378694","4355.638142890845","8","700.000000","1","0.000000"
"0xb4cae3da1c04abcbbd8c25186343c850d5b2207d","0xb4cae3da1c04abcbbd8c25186343c850d5b2207d","Ethereum","ethereum","","","10.521952759129771","2789.966655398438","7","600.000000","7","600.000000"
"0x96b6ad0ad9d0f13705e42298ea5e3b7bd9780e19","0x96b6ad0ad9d0f13705e42298ea5e3b7bd9780e19","Ethereum","ethereum","","","10.52119589792904","613.7041977385069","10","150.000000","10","150.000000"
"0xf94262a58388268079ff33d11c0c3d62045dee7c","0xf94262a58388268079ff33d11c0c3d62045dee7c","Ethereum","ethereum","","","10.517912078298135","1125.4933373763072","8","300.000000","3","200.000000"
"0x5d0c2ab06e6c696dad4135eef90215d62ef0dae1","0x5d0c2ab06e6c696dad4135eef90215d62ef0dae1","Ethereum","ethereum","","","10.517562002040885","112.75217852096343","12","50.000000","1","0.000000"
"0x5ed82129a69932182d74d36a882d4122238f6b54","0x5ed82129a69932182d74d36a882d4122238f6b54","Ethereum","ethereum","","","10.514124761348969","740.0029260242052","6","100.000000","3","200.000000"
"0x5173e5b1678a21a2c0e909cc0a80ff7f613480d5","0x5173e5b1678a21a2c0e909cc0a80ff7f613480d5","Ethereum","ethereum","","","10.513416936776881","4610.719431237031","8","700.000000","1","0.000000"
"0xfa5aa66478cb1f67d345d0d81aeff8b205a67273","0xfa5aa66478cb1f67d345d0d81aeff8b205a67273","Ethereum","ethereum","","","10.511534828256991","997.2337990197648","9","200.000000","4","100.000000"
"0x20b6691929cf94b66c7fa303af374205164fb5fa","0x20b6691929cf94b66c7fa303af374205164fb5fa","Ethereum","ethereum","","","10.508685514232386","2894.0821615105874","9","800.000000","3","200.000000"
"0x90903d66c6a142cd5939ee5a3479af7d43f9ff2e","0x90903d66c6a142cd5939ee5a3479af7d43f9ff2e","Ethereum","ethereum","","","10.504746584731247","","8","","7",""
"0xb6ba77b04ae8f6850ce413d98ce2d47b8ede61c0","0xb6ba77b04ae8f6850ce413d98ce2d47b8ede61c0","Ethereum","ethereum","","","10.499372818733127","","4","","2",""
"0x45a14223d2567da1ca9ba1ba9253cc4e69f6eb17","0x45a14223d2567da1ca9ba1ba9253cc4e69f6eb17","Ethereum","ethereum","","","10.49361866001896","1024.3365136426664","8","300.000000","3","50.000000"
"0x7b2e61235d90678803de1c911bdd51c7bd0af06b","0x7b2e61235d90678803de1c911bdd51c7bd0af06b","Ethereum","ethereum","","","10.4887231788279","","8","","3",""
"0xb496d3f098196515370d0b9e9235be1a1067b7d8","0xb496d3f098196515370d0b9e9235be1a1067b7d8","Ethereum","ethereum","","","10.486193014014573","663.6234963657927","8","100.000000","1","0.000000"
"0x19571177468cc150e2073c3d2887c67049200dc0","0x19571177468cc150e2073c3d2887c67049200dc0","Ethereum","ethereum","","","10.477996769834654","","6","","3",""
"0xcdcd88d885d853db6e9eb8fb753cf7a36a2dce41","0xcdcd88d885d853db6e9eb8fb753cf7a36a2dce41","Ethereum","ethereum","","","10.477936029718018","","4","","1",""
"0x39f2caf7b6788e990c57819c2bd1fef67b6ad2b2","0x39f2caf7b6788e990c57819c2bd1fef67b6ad2b2","Ethereum","ethereum","","","10.471879290116627","","38","","38",""
"0x4754774662436080cd9bffdff61f2886596e3b65","0x4754774662436080cd9bffdff61f2886596e3b65","Arbitrum","arbitrum","","","10.468588673082897","","277","","277",""
"0x9ae4594d8545681928d7d351241a60eb90011547","0x9ae4594d8545681928d7d351241a60eb90011547","Ethereum","ethereum","","","10.46292414134562","","7","","7",""
"0x06d5766660974f7ef2a2b33aa758efc02f513d61","0x06d5766660974f7ef2a2b33aa758efc02f513d61","Ethereum","ethereum","","","10.462716210071772","1419.4909695381943","14","600.000000","3","200.000000"
"0xb96810a1c22dbfaeecd2e90cc7c1d62227c51fcb","0xb96810a1c22dbfaeecd2e90cc7c1d62227c51fcb","Ethereum","ethereum","","","10.462264612401391","","10","","5",""
"0xf2c85c2886d7a29d342c16d1d7458195c10ae8ab","0xf2c85c2886d7a29d342c16d1d7458195c10ae8ab","Ethereum","ethereum","","","10.461786600038165","4033.414490784912","6","500.000000","6","500.000000"
"0x19ffcaa0b9a792e048c7c48fae3b03f1e383103d","0x19ffcaa0b9a792e048c7c48fae3b03f1e383103d","Ethereum","ethereum","","","10.460510963250284","","10","","5",""
"0x5d1025ab93db5aeb7e118e3640b8c8eeb22675fe","0x5d1025ab93db5aeb7e118e3640b8c8eeb22675fe","Ethereum","ethereum","","","10.459459351041149","2652.9857330471123","7","600.000000","1","0.000000"
"0x05fe9b9df587ae9614355ded0c98f1719c26fef3","0x05fe9b9df587ae9614355ded0c98f1719c26fef3","Ethereum","ethereum","","","10.449873578278124","","7","","1",""
"0x8babe155c34b2397482e13abb2e368f65b3117b6","0x8babe155c34b2397482e13abb2e368f65b3117b6","Ethereum","ethereum","","","10.448171828069786","666.6019558279235","6","100.000000","1","0.000000"
"0xf28ffe208245d432feee5d31053dd7060cae6dfe","0xf28ffe208245d432feee5d31053dd7060cae6dfe","Ethereum","ethereum","","","10.443851775145262","1359.6460803147759","8","300.000000","8","300.000000"
"0xf14a7e6858274d375901aa6d7d2d40637f5ab6e3","0xf14a7e6858274d375901aa6d7d2d40637f5ab6e3","Ethereum","ethereum","","","10.43121166530482","3442.9567263747217","8","700.000000","2","100.000000"
"0xc8826f032b8e9bedff44398f6a7cff888450f7a8","0xc8826f032b8e9bedff44398f6a7cff888450f7a8","Ethereum","ethereum","","","10.43079280046652","1419.1783057042846","9","800.000000","2","100.000000"
"0xe31f476142ad4353da594117462199af8dd81c82","0xe31f476142ad4353da594117462199af8dd81c82","Ethereum","ethereum","","","10.429754242643734","","8","","1",""
"0x6c2dd02b132f3f405cd4ea6f852eabc1a6b9e8fd","0x6c2dd02b132f3f405cd4ea6f852eabc1a6b9e8fd","Ethereum","ethereum","","","10.426363839758329","1454.2032961849952","13","333.333333","6","100.000000"
"0xf37cc3543cee3572ae4fd62a9b1c8dcaabfaab1c","0xf37cc3543cee3572ae4fd62a9b1c8dcaabfaab1c","Ethereum","ethereum","","","10.425704014535802","","9","","9",""
"0xd3fceb7e6fedd1c361dc367a2af32f3642eac063","0xd3fceb7e6fedd1c361dc367a2af32f3642eac063","Ethereum","ethereum","","","10.425680650160587","711.7621724697399","7","600.000000","3","200.000000"
"0x33566c9d8be6cf0b23795e0d380e112be9d75836","0x33566c9d8be6cf0b23795e0d380e112be9d75836","Ethereum","ethereum","","","10.423244881662288","","8","","5",""
"0xf01f93efd4ad9dc46dafcc0d2216ada84d5da31a","0xf01f93efd4ad9dc46dafcc0d2216ada84d5da31a","Ethereum","ethereum","","","10.421468089206078","582.076319240011","6","200.000000","1","0.000000"
"0xb4ae4311299c87cec3f714f6b1a7f5af3c84fde3","0xb4ae4311299c87cec3f714f6b1a7f5af3c84fde3","Ethereum","ethereum","","","10.418829328741591","","7","","4",""
"0x8a6cf4d380579940e33ef68f541a24976b2dffca","0x8a6cf4d380579940e33ef68f541a24976b2dffca","Ethereum","ethereum","","","10.41680673579032","","8","","7",""
"0x7e1ebc5af202bf82138539eeded8b8d3cd5054af","0x7e1ebc5af202bf82138539eeded8b8d3cd5054af","Ethereum","ethereum","","","10.41355219686405","","10","","3",""
"0x34a5e95088865ee02adb3d86327888c8bb10c1c9","0x34a5e95088865ee02adb3d86327888c8bb10c1c9","Ethereum","ethereum","","","10.413459205642395","","7","","7",""
"0x1a7f08b1ea325d8b63c787f30ff64e8227491cb7","0x1a7f08b1ea325d8b63c787f30ff64e8227491cb7","Ethereum","ethereum","","","10.411719242452643","","9","","1",""
"0x5fdcb4432cbf59d4a1d335bb97eb053792223b8d","0x5fdcb4432cbf59d4a1d335bb97eb053792223b8d","Ethereum","ethereum","","","10.406824548077331","1334.4880006069277","8","300.000000","1","0.000000"
"0x3014c5a95087a784bea63c6556d073abdea202db","0x3014c5a95087a784bea63c6556d073abdea202db","Ethereum","ethereum","","","10.404248351405172","498.2320427598106","14","250.000000","2","0.000000"
"0xc3f244ae52da8df1d101cb3c59ba30dc2f79f635","0xc3f244ae52da8df1d101cb3c59ba30dc2f79f635","Ethereum","ethereum","","","10.403893841335163","","10","","3",""
"0x038b1c6ac13d9051c25c1bf8a586f53a8b9bd051","0x038b1c6ac13d9051c25c1bf8a586f53a8b9bd051","Ethereum","ethereum","","","10.401866547582388","1268.2442345968966","9","350.000000","2","100.000000"
"0xab26f907f6392c705f31b4514bbc4b3bdeb6d55a","0xab26f907f6392c705f31b4514bbc4b3bdeb6d55a","Ethereum","ethereum","","","10.397532319606302","4914.800810586073","11","1000.000000","11","1000.000000"
"0x4199bc6a20096ecc1b036c1397d918fdfbef423c","0x4199bc6a20096ecc1b036c1397d918fdfbef423c","Ethereum","ethereum","","","10.395381641449898","2340.191699285718","7","600.000000","2","100.000000"
"0xdafe7424399d7321cccc29aa62cc341b445b61f1","0xdafe7424399d7321cccc29aa62cc341b445b61f1","Ethereum","ethereum","","","10.392066060109855","","8","","2",""
"0x8945e0801daf81e9de352159c9717fbc9326b5d5","0x8945e0801daf81e9de352159c9717fbc9326b5d5","Ethereum","ethereum","","","10.384009433121886","522.7903186925128","8","100.000000","1","0.000000"
"0xfe78fbc252b19c07fe8e5357ec818d4a78a5732c","0xfe78fbc252b19c07fe8e5357ec818d4a78a5732c","Ethereum","ethereum","","","10.381886452541194","942.4263040198928","11","175.000000","1","0.000000"
"0x4fff0c5ecffd952cdab52a1eb860fd28cbd665d6","0x4fff0c5ecffd952cdab52a1eb860fd28cbd665d6","Arbitrum","arbitrum","","","10.38167859302451","","154","","4",""
"0x3bc7c81928863a5f43f6ea2f53a8864e65868960","0x3bc7c81928863a5f43f6ea2f53a8864e65868960","Ethereum","ethereum","","","10.378801096075213","","8","","4",""
"0x7d085fbc36f0be10f82cecd206eaad30d9b6063f","0x7d085fbc36f0be10f82cecd206eaad30d9b6063f","Ethereum","ethereum","","","10.375367339826335","261.8742286407353","5","-16.666667","5","150.000000"
"0x153a3c3488a0287b553e5b21934519f8cc912857","0x153a3c3488a0287b553e5b21934519f8cc912857","Ethereum","ethereum","","","10.369584258017825","229.26598031600375","8","14.285714","1","0.000000"
"0xd784304969aef13cb6d59b4c2661bc9692c394d4","0xd784304969aef13cb6d59b4c2661bc9692c394d4","BNB Chain","bsc","","","10.367464116834999","421.5492473579198","479","280.158730","475","276.984127"
"0x488a64ae90449d82bea7959f30a99bb50edaa8cc","0x488a64ae90449d82bea7959f30a99bb50edaa8cc","Ethereum","ethereum","","","10.366649283221673","","3","","1",""
"0xfbb8582585c201acc0388abf0a4570238318b456","0xfbb8582585c201acc0388abf0a4570238318b456","Ethereum","ethereum","","","10.366150198657053","","2","","2",""
"0x9ebf7e7331431016f23f086bf4e92b9efb98b93c","0x9ebf7e7331431016f23f086bf4e92b9efb98b93c","Ethereum","ethereum","","","10.358553582351817","338.045183485482","13","30.000000","1","0.000000"
"0xfa4bcef4eb68f53ebe9dc56cce2cbb6c3872f194","0xfa4bcef4eb68f53ebe9dc56cce2cbb6c3872f194","Ethereum","ethereum","","","10.357398864578254","3920.990593711358","7","600.000000","1","0.000000"
"0x273219c04c6e1b901170fc8a3545152193eed204","0x273219c04c6e1b901170fc8a3545152193eed204","Ethereum","ethereum","","","10.356321064882618","","1","","1",""
"0xb5bf5dc9c637e101331e76ef465988511a807a92","0xb5bf5dc9c637e101331e76ef465988511a807a92","Ethereum","ethereum","","","10.354475018586376","","7","","6",""
"0x22997a17e92b2d2f77a9e9619c7b549b637428b8","0x22997a17e92b2d2f77a9e9619c7b549b637428b8","Ethereum","ethereum","","","10.351806862099291","","8","","5",""
"0x28bf30919ad3657fc07d5f11f7e2e16477184da7","0x28bf30919ad3657fc07d5f11f7e2e16477184da7","Ethereum","ethereum","","","10.350574946195094","","7","","5",""
"0x5982989b77f685425dfaa8bc9192f24fe4cdbec3","0x5982989b77f685425dfaa8bc9192f24fe4cdbec3","Ethereum","ethereum","","","10.346163614651415","","10","","4",""
"0x4647a92f74f8ba096693bc3fcab216d5864981b3","0x4647a92f74f8ba096693bc3fcab216d5864981b3","Ethereum","ethereum","","","10.344100526108335","563.5461531978154","12","200.000000","1","0.000000"
"0xa96924b829ea55452ec798affcc2dba68d6f9d31","0xa96924b829ea55452ec798affcc2dba68d6f9d31","Ethereum","ethereum","","","10.342997144079147","","14","","7",""
"0x8a2ad15901013d819cc1950bfaa6ba107c3060b4","0x8a2ad15901013d819cc1950bfaa6ba107c3060b4","Ethereum","ethereum","","","10.34252506149204","","4","","2",""
"0xfc488ae9cb395b150574aa5ce8a321c9100b1ee3","0xfc488ae9cb395b150574aa5ce8a321c9100b1ee3","Ethereum","ethereum","","","10.340578957989576","4167.151901974709","8","700.000000","7","600.000000"
"0xfda844cf648fd6a7a9a7fff94eac8fc9cd55b709","0xfda844cf648fd6a7a9a7fff94eac8fc9cd55b709","Ethereum","ethereum","","","10.33587902119296","","5","","1",""
"0xa98087f133d62823188420298d488ba53b1e68ec","0xa98087f133d62823188420298d488ba53b1e68ec","Ethereum","ethereum","","","10.333324768442198","370.6140062675509","11","120.000000","8","166.666667"
"0xba59875a572360c9a1d7f1cc8e93486a5d7528c8","0xba59875a572360c9a1d7f1cc8e93486a5d7528c8","Ethereum","ethereum","","","10.327232183825053","","2","","1",""
"0x4c343d4fa005ff7445d7ac119bb2667547ef6304","0x4c343d4fa005ff7445d7ac119bb2667547ef6304","BNB Chain","bsc","","","10.325854433733062","66.46598583762238","4","100.000000","2","100.000000"
"0x62efa3e215aedd8ea26d80bec55ff6c127b01daa","0x62efa3e215aedd8ea26d80bec55ff6c127b01daa","Ethereum","ethereum","","","10.324969574428707","1259.4922142984954","8","300.000000","5","150.000000"
"0xa992dec364608c410bdd2675fe34ebbc1e27df09","0xa992dec364608c410bdd2675fe34ebbc1e27df09","Ethereum","ethereum","","","10.31738426129038","","8","","1",""
"0x8874ea8079d0336bf02ebaa3f36597c814ba5a1d","0x8874ea8079d0336bf02ebaa3f36597c814ba5a1d","Ethereum","ethereum","","","10.316483468506544","1599.9390980758492","11","450.000000","2","0.000000"
"0xc20c2893c5750708e0a9e625ce3f62b8e20efe2a","0xc20c2893c5750708e0a9e625ce3f62b8e20efe2a","Ethereum","ethereum","","","10.313374099795501","","9","","6",""
"0x9d7efdf195695b9c6a832b0e1490086c4ae445e5","0x9d7efdf195695b9c6a832b0e1490086c4ae445e5","Ethereum","ethereum","","","10.31140662585075","504.02593277289134","9","200.000000","3","50.000000"
"0x7986a7c5be9f9e7939f628e3dddb5b7fdf38a0ff","0x7986a7c5be9f9e7939f628e3dddb5b7fdf38a0ff","Ethereum","ethereum","","","10.310463775276677","","5","","1",""
"0xba0d06b3da35529cd20347d46bf90b52ff2894b7","0xba0d06b3da35529cd20347d46bf90b52ff2894b7","Ethereum","ethereum","","","10.303958363236182","1519.78148129251","8","300.000000","2","0.000000"
"0xf8257448d1509c565d07cedc273c9402a177d048","0xf8257448d1509c565d07cedc273c9402a177d048","Ethereum","ethereum","","","10.303953658777882","2090.129548420559","7","250.000000","1","0.000000"
"0x2cc0eac36de297aae4ecb0a46312232b7003a6a3","0x2cc0eac36de297aae4ecb0a46312232b7003a6a3","Ethereum","ethereum","","","10.303412742161871","926.9818247009443","12","200.000000","6","50.000000"
"0x9dcc4336bb8b44cfd720bc4fc3b991c7d8a9c159","0x9dcc4336bb8b44cfd720bc4fc3b991c7d8a9c159","Ethereum","ethereum","","","10.302385309465356","887.4502869508963","11","266.666667","3","200.000000"
"0xa01f844830ff1ac9629987c8a993cfb5a8606328","0xa01f844830ff1ac9629987c8a993cfb5a8606328","Ethereum","ethereum","","","10.297759783082846","","3","","3",""
"0x5d27e609838f3950d6efd34c158c8ef6b9567389","0x5d27e609838f3950d6efd34c158c8ef6b9567389","Ethereum","ethereum","","","10.29359241191388","4609.395385779681","10","900.000000","1","0.000000"
"0x28d6702709083f82055b48753bd1f328dd503e79","0x28d6702709083f82055b48753bd1f328dd503e79","Ethereum","ethereum","","","10.292873884957205","","8","","1",""
"0xa059502d553e4afbc2a59e5dddad4259a78d8642","0xa059502d553e4afbc2a59e5dddad4259a78d8642","Ethereum","ethereum","","","10.289693338725634","41.9036739225049","14","0.000000","4","100.000000"
"0xa04d8ef9c8427291da4cf9b6b117c62b43707314","0xa04d8ef9c8427291da4cf9b6b117c62b43707314","Ethereum","ethereum","","","10.286854628545068","","7","","1",""
"0x52cbf0eee11f6e3218df996a3e1ffca3924cae1d","0x52cbf0eee11f6e3218df996a3e1ffca3924cae1d","Ethereum","ethereum","","","10.284906004551504","","7","","1",""
"0x76956b96a8a9d13fd1deca15172dffbd3a57f3fc","0x76956b96a8a9d13fd1deca15172dffbd3a57f3fc","Ethereum","ethereum","","","10.284057174957981","","7","","5",""
"0xbae5f3bc70b576d28ab9f6f44de18fc406ee96f3","0xbae5f3bc70b576d28ab9f6f44de18fc406ee96f3","Ethereum","ethereum","","","10.283605009045603","128.79297081373178","1","0.000000","1","0.000000"
"0x2b1c67108df578c38cfdb520c56b3ad9be6654e5","0x2b1c67108df578c38cfdb520c56b3ad9be6654e5","Ethereum","ethereum","","","10.280696371846425","316.7129388533298","9","50.000000","1","0.000000"
"0xca776af8ce6d6b690858e177507cd281d076dbdd","0xca776af8ce6d6b690858e177507cd281d076dbdd","Ethereum","ethereum","","","10.280663241469323","110.81282640136789","8","-27.272727","4","-20.000000"
"0xbbc18620902de4cd787f9c781540d5d9ff47f0dc","0xbbc18620902de4cd787f9c781540d5d9ff47f0dc","Ethereum","ethereum","","","10.276817979737054","","5","","2",""
"0x1a660d0ff938f4bfe5e9dba6c3e4334b4f2c91d3","0x1a660d0ff938f4bfe5e9dba6c3e4334b4f2c91d3","Ethereum","ethereum","","","10.274789894920339","","9","","2",""
"0x59d7ee6519dca4069271bb5e33bc01887521aad9","0x59d7ee6519dca4069271bb5e33bc01887521aad9","Ethereum","ethereum","","","10.273598755218348","335.80621978317015","4","33.333333","3","200.000000"
"0x3f67c275ed98e8ea00c33c5862fa8631674613e2","0x3f67c275ed98e8ea00c33c5862fa8631674613e2","Ethereum","ethereum","","","10.269999849169077","2215.5620955875584","16","1500.000000","1","0.000000"
"0x9f0c4401f85a080e30d623a66515be7ef743949a","0x9f0c4401f85a080e30d623a66515be7ef743949a","Base","base","","","10.269291390693407","","100","","9",""
"0xeee9759586cb830addc721bad1703f372e5c7d37","0xeee9759586cb830addc721bad1703f372e5c7d37","BNB Chain","bsc","","","10.268299410926062","37.59707671382288","6","200.000000","2","100.000000"
"0x7a585e8fd58875f69f28cf60918126ac5f4e04b6","0x7a585e8fd58875f69f28cf60918126ac5f4e04b6","Ethereum","ethereum","","","10.266475509298322","","7","","7",""
